transaction_id,account_id,timestamp,amount,transaction_type,merchant_category,device_id,is_fraud_individual
2988471,acc_00615,2026-06-02 13:15:18,470.0,purchase,W,unknown_device,False
2988472,acc_00847,2026-06-02 13:15:45,59.0,purchase,W,unknown_device,False
2988473,acc_00677,2026-06-02 13:15:58,171.0,purchase,W,unknown_device,False
2988474,acc_00063,2026-06-02 13:16:02,311.95,purchase,W,unknown_device,False
2988475,acc_00848,2026-06-02 13:16:11,75.0,purchase,H,MacOS,False
2988476,acc_00849,2026-06-02 13:16:22,59.0,purchase,W,unknown_device,False
2988477,acc_00850,2026-06-02 13:16:36,92.0,purchase,W,unknown_device,False
2988478,acc_00603,2026-06-02 13:16:37,60.0,purchase,W,unknown_device,False
2988479,acc_00761,2026-06-02 13:16:40,50.0,purchase,W,unknown_device,False
2988480,acc_00201,2026-06-02 13:16:50,60.0,purchase,W,unknown_device,False
2988481,acc_00572,2026-06-02 13:16:54,3247.91,purchase,W,unknown_device,False
2988482,acc_00141,2026-06-02 13:17:13,112.99,purchase,W,unknown_device,False
2988483,acc_00636,2026-06-02 13:17:30,57.95,purchase,W,unknown_device,False
2988484,acc_00851,2026-06-02 13:17:36,300.0,purchase,H,rv:57.0,False
2988485,acc_00657,2026-06-02 13:17:45,200.0,purchase,W,unknown_device,False
2988486,acc_00621,2026-06-02 13:17:59,57.95,purchase,W,unknown_device,False
2988487,acc_00455,2026-06-02 13:18:48,29.0,purchase,W,unknown_device,False
2988488,acc_00684,2026-06-02 13:18:51,40.0,purchase,W,unknown_device,False
2988489,acc_00501,2026-06-02 13:18:56,500.0,purchase,W,unknown_device,False
2988490,acc_00852,2026-06-02 13:19:11,42.95,purchase,W,unknown_device,False
2988491,acc_00193,2026-06-02 13:19:12,335.0,purchase,W,unknown_device,False
2988492,acc_00853,2026-06-02 13:19:50,644.95,purchase,W,unknown_device,False
2988493,acc_00592,2026-06-02 13:20:38,100.0,purchase,W,unknown_device,False
2988494,acc_00854,2026-06-02 13:20:44,120.0,purchase,W,unknown_device,False
2988495,acc_00435,2026-06-02 13:21:18,200.0,purchase,S,Windows,False
2988496,acc_00750,2026-06-02 13:21:26,54.5,purchase,W,unknown_device,False
2988497,acc_00355,2026-06-02 13:21:44,47.95,purchase,W,unknown_device,False
2988498,acc_00622,2026-06-02 06:21:45,100.0,purchase,W,unknown_device,False
2988499,acc_00855,2026-06-02 13:22:10,100.0,purchase,W,unknown_device,False
2988500,acc_00856,2026-06-02 13:22:14,40.0,purchase,W,unknown_device,False
2988501,acc_00857,2026-06-02 13:22:44,145.0,purchase,W,unknown_device,False
2988502,acc_00007,2026-06-02 13:22:46,44.0,purchase,W,unknown_device,False
2988503,acc_00684,2026-06-02 13:22:54,49.0,purchase,W,unknown_device,False
2988504,acc_00858,2026-06-02 13:23:06,100.0,purchase,W,unknown_device,False
2988505,acc_00859,2026-06-02 13:23:18,427.47,purchase,W,unknown_device,False
2988506,acc_00663,2026-06-02 13:23:30,250.0,purchase,W,unknown_device,False
2988507,acc_00621,2026-06-02 13:24:08,59.0,purchase,W,unknown_device,False
2988508,acc_00611,2026-06-02 13:24:18,130.0,purchase,W,unknown_device,False
2988509,acc_00860,2026-06-02 13:25:18,352.86,purchase,W,unknown_device,False
2988510,acc_00081,2026-06-02 13:25:41,50.0,purchase,W,unknown_device,False
2988511,acc_00861,2026-06-02 13:25:47,50.0,purchase,W,unknown_device,False
2988512,acc_00862,2026-06-02 13:25:58,25.0,purchase,H,MacOS,False
2988513,acc_00863,2026-06-02 13:26:07,70.0,purchase,H,Windows,False
2988514,acc_00531,2026-06-02 13:26:40,57.95,purchase,W,unknown_device,False
2988515,acc_00521,2026-06-02 13:27:01,280.0,purchase,W,unknown_device,False
2988516,acc_00864,2026-06-02 13:27:15,100.0,purchase,W,unknown_device,False
2988517,acc_00865,2026-06-02 13:27:18,100.0,purchase,W,unknown_device,False
2988518,acc_00608,2026-06-02 13:27:49,100.0,purchase,W,unknown_device,False
2988519,acc_00622,2026-06-02 06:21:47,107.95,purchase,W,unknown_device,False
2988520,acc_00003,2026-06-02 13:28:36,100.0,purchase,W,unknown_device,False
2988521,acc_00866,2026-06-02 13:28:40,311.95,purchase,W,unknown_device,False
2988522,acc_00700,2026-06-02 13:28:40,117.0,purchase,W,unknown_device,False
2988523,acc_00682,2026-06-02 13:28:57,100.0,purchase,W,unknown_device,False
2988524,acc_00867,2026-06-02 13:29:08,150.0,purchase,W,unknown_device,False
2988525,acc_00868,2026-06-02 13:29:19,250.0,purchase,W,unknown_device,False
2988526,acc_00869,2026-06-02 13:29:51,107.95,purchase,W,unknown_device,False
2988527,acc_00657,2026-06-02 13:29:52,100.0,purchase,W,unknown_device,False
2988528,acc_00870,2026-06-02 13:30:28,151.0,purchase,W,unknown_device,False
2988529,acc_00871,2026-06-02 13:30:45,59.0,purchase,W,unknown_device,False
2988530,acc_00872,2026-06-02 13:31:03,43.97,purchase,W,unknown_device,False
2988531,acc_00873,2026-06-02 13:31:36,75.0,purchase,W,unknown_device,False
2988532,acc_00636,2026-06-02 13:31:58,53.97,purchase,W,unknown_device,False
2988533,acc_00861,2026-06-02 13:32:34,53.97,purchase,W,unknown_device,False
2988534,acc_00874,2026-06-02 13:32:59,114.95,purchase,W,unknown_device,False
2988535,acc_00875,2026-06-02 13:33:37,100.0,purchase,R,MacOS,False
2988536,acc_00876,2026-06-02 13:34:56,100.0,purchase,W,unknown_device,False
2988537,acc_00584,2026-06-02 13:35:03,55.95,purchase,W,unknown_device,False
2988538,acc_00684,2026-06-02 13:35:19,40.0,purchase,W,unknown_device,False
2988539,acc_00685,2026-06-02 13:35:20,135.95,purchase,W,unknown_device,False
2988540,acc_00385,2026-06-02 13:35:25,335.0,purchase,W,unknown_device,False
2988541,acc_00877,2026-06-02 13:35:26,170.0,purchase,W,unknown_device,False
2988542,acc_00878,2026-06-02 13:35:43,117.0,purchase,W,unknown_device,False
2988543,acc_00879,2026-06-02 13:36:06,495.15,purchase,W,unknown_device,False
2988544,acc_00390,2026-06-02 13:36:29,40.0,purchase,W,unknown_device,False
2988545,acc_00356,2026-06-02 13:36:37,20.0,purchase,W,unknown_device,False
2988546,acc_00880,2026-06-02 13:36:57,100.0,purchase,W,unknown_device,False
2988547,acc_00612,2026-06-02 13:37:03,92.0,purchase,W,unknown_device,False
2988548,acc_00881,2026-06-02 13:37:27,57.95,purchase,W,unknown_device,False
2988549,acc_00317,2026-06-02 13:37:50,25.256,purchase,C,SM-G920I Build/NRD90M,False
2988550,acc_00381,2026-06-02 13:38:19,209.95,purchase,W,unknown_device,False
2988551,acc_00616,2026-06-02 13:38:31,39.0,purchase,W,unknown_device,False
2988552,acc_00243,2026-06-02 13:38:56,30.0,purchase,W,unknown_device,False
2988553,acc_00772,2026-06-02 13:39:06,100.0,purchase,W,unknown_device,False
2988554,acc_00882,2026-06-02 13:39:13,100.0,purchase,W,unknown_device,False
2988555,acc_00471,2026-06-02 13:39:28,300.0,purchase,W,unknown_device,False
2988556,acc_00615,2026-06-02 13:39:30,53.95,purchase,W,unknown_device,False
2988557,acc_00883,2026-06-02 13:39:45,20.0,purchase,W,unknown_device,False
2988558,acc_00616,2026-06-02 13:40:03,59.0,purchase,W,unknown_device,False
2988559,acc_00097,2026-06-02 13:40:04,39.0,purchase,W,unknown_device,False
2988560,acc_00007,2026-06-02 13:40:07,87.95,purchase,W,unknown_device,False
2988561,acc_00884,2026-06-02 13:40:09,210.0,purchase,W,unknown_device,False
2988562,acc_00885,2026-06-02 13:40:16,105.0,purchase,W,unknown_device,False
2988563,acc_00636,2026-06-02 13:40:22,100.0,purchase,W,unknown_device,False
2988564,acc_00685,2026-06-02 13:40:39,67.95,purchase,W,unknown_device,False
2988565,acc_00245,2026-06-02 13:41:26,100.0,purchase,H,Windows,False
2988566,acc_00744,2026-06-02 13:41:46,703.95,purchase,W,unknown_device,False
2988567,acc_00886,2026-06-02 13:41:58,25.0,purchase,S,Windows,False
2988568,acc_00828,2026-06-02 13:42:05,75.0,purchase,R,Windows,False
2988569,acc_00611,2026-06-02 13:42:08,100.0,purchase,W,unknown_device,False
2988570,acc_00356,2026-06-02 13:42:27,26.0,purchase,W,unknown_device,False
2988571,acc_00684,2026-06-02 13:43:03,45.0,purchase,W,unknown_device,False
2988572,acc_00887,2026-06-02 13:43:33,57.95,purchase,W,unknown_device,False
2988573,acc_00810,2026-06-02 13:43:35,60.0,purchase,W,unknown_device,False
2988574,acc_00888,2026-06-02 13:43:55,117.0,purchase,W,unknown_device,False
2988575,acc_00889,2026-06-02 13:44:00,21.95,purchase,W,unknown_device,False
2988576,acc_00663,2026-06-02 13:44:35,49.0,purchase,W,unknown_device,False
2988577,acc_00636,2026-06-02 13:44:36,35.0,purchase,W,unknown_device,False
2988578,acc_00616,2026-06-02 13:44:46,35.95,purchase,W,unknown_device,False
2988579,acc_00215,2026-06-02 13:45:10,42.95,purchase,W,unknown_device,False
2988580,acc_00750,2026-06-02 13:45:40,30.0,purchase,W,unknown_device,False
2988581,acc_00884,2026-06-02 13:45:52,207.0,purchase,W,unknown_device,False
2988582,acc_00890,2026-06-02 13:45:53,49.0,purchase,W,unknown_device,False
2988583,acc_00891,2026-06-02 13:46:25,20.0,purchase,W,unknown_device,False
2988584,acc_00025,2026-06-02 13:46:26,40.0,purchase,W,unknown_device,False
2988585,acc_00594,2026-06-02 13:46:58,25.95,purchase,W,unknown_device,False
2988586,acc_00892,2026-06-02 13:47:01,209.95,purchase,W,unknown_device,False
2988587,acc_00663,2026-06-02 13:47:03,49.0,purchase,W,unknown_device,False
2988588,acc_00887,2026-06-02 13:47:04,57.95,purchase,W,unknown_device,False
2988589,acc_00893,2026-06-02 13:47:33,50.0,purchase,W,unknown_device,False
2988590,acc_00894,2026-06-02 13:47:39,57.95,purchase,W,unknown_device,False
2988591,acc_00895,2026-06-02 13:48:39,40.0,purchase,W,unknown_device,False
2988592,acc_00684,2026-06-02 13:48:43,350.0,purchase,W,unknown_device,False
2988593,acc_00896,2026-06-02 13:49:20,200.0,purchase,W,unknown_device,False
2988594,acc_00060,2026-06-02 13:49:32,209.95,purchase,W,unknown_device,False
2988595,acc_00046,2026-06-02 13:49:36,100.0,purchase,W,unknown_device,False
2988596,acc_00897,2026-06-02 13:49:59,209.95,purchase,W,unknown_device,False
2988597,acc_00898,2026-06-02 13:50:10,75.0,purchase,W,unknown_device,False
2988598,acc_00612,2026-06-02 13:50:18,335.0,purchase,W,unknown_device,False
2988599,acc_00899,2026-06-02 13:50:19,110.0,purchase,W,unknown_device,False
2988600,acc_00614,2026-06-02 13:50:44,250.0,purchase,W,unknown_device,False
2988601,acc_00900,2026-06-02 13:51:17,361.95,purchase,W,unknown_device,False
2988602,acc_00901,2026-06-02 13:51:23,35.0,purchase,W,unknown_device,False
2988603,acc_00278,2026-06-02 13:51:27,100.0,purchase,W,unknown_device,False
2988604,acc_00093,2026-06-02 13:51:42,59.0,purchase,W,unknown_device,False
2988605,acc_00902,2026-06-02 13:51:54,60.0,purchase,W,unknown_device,False
2988606,acc_00611,2026-06-02 13:51:55,107.95,purchase,W,unknown_device,False
2988607,acc_00903,2026-06-02 13:52:08,80.0,purchase,W,unknown_device,False
2988608,acc_00779,2026-06-02 13:52:19,80.0,purchase,W,unknown_device,False
2988609,acc_00904,2026-06-02 13:52:56,47.95,purchase,W,unknown_device,False
2988610,acc_00905,2026-06-02 13:53:31,150.0,purchase,H,MacOS,False
2988611,acc_00906,2026-06-02 13:53:34,100.0,purchase,W,unknown_device,False
2988612,acc_00907,2026-06-02 13:54:08,80.0,purchase,W,unknown_device,True
2988613,acc_00037,2026-06-02 13:54:38,107.95,purchase,W,unknown_device,False
2988614,acc_00668,2026-06-02 13:55:39,29.0,purchase,W,unknown_device,False
2988615,acc_00908,2026-06-02 06:22:44,226.0,purchase,W,unknown_device,False
2988616,acc_00909,2026-06-02 13:55:48,78.5,purchase,W,unknown_device,False
2988617,acc_00501,2026-06-02 13:55:57,250.0,purchase,W,unknown_device,False
2988618,acc_00700,2026-06-02 13:56:07,108.5,purchase,W,unknown_device,False
2988619,acc_00385,2026-06-02 13:56:18,97.0,purchase,W,unknown_device,False
2988620,acc_00910,2026-06-02 13:56:57,160.0,purchase,W,unknown_device,False
2988621,acc_00911,2026-06-02 13:57:08,100.0,purchase,R,iOS Device,False
2988622,acc_00912,2026-06-02 13:57:11,50.0,purchase,H,Trident/7.0,False
2988623,acc_00048,2026-06-02 13:57:16,38.427,purchase,C,Windows,False
2988624,acc_00913,2026-06-02 13:57:33,97.0,purchase,W,unknown_device,False
2988625,acc_00551,2026-06-02 13:57:42,30.0,purchase,W,unknown_device,False
2988626,acc_00052,2026-06-02 13:57:58,100.0,purchase,W,unknown_device,False
2988627,acc_00870,2026-06-02 13:58:07,151.0,purchase,W,unknown_device,False
2988628,acc_00097,2026-06-02 13:58:12,309.95,purchase,W,unknown_device,False
2988629,acc_00007,2026-06-02 13:58:33,77.0,purchase,W,unknown_device,False
2988630,acc_00914,2026-06-02 13:58:34,335.0,purchase,W,unknown_device,False
2988631,acc_00663,2026-06-02 13:58:41,300.0,purchase,W,unknown_device,False
2988632,acc_00915,2026-06-02 13:59:34,170.0,purchase,W,unknown_device,False
2988633,acc_00884,2026-06-02 13:59:36,190.0,purchase,W,unknown_device,False
2988634,acc_00612,2026-06-02 14:00:06,92.0,purchase,W,unknown_device,False
2988635,acc_00802,2026-06-02 14:00:09,100.0,purchase,W,unknown_device,False
2988636,acc_00632,2026-06-02 14:00:16,125.95,purchase,W,unknown_device,False
2988637,acc_00215,2026-06-02 14:00:19,72.95,purchase,W,unknown_device,False
2988638,acc_00831,2026-06-02 14:00:30,159.95,purchase,W,unknown_device,False
2988639,acc_00864,2026-06-02 14:00:59,50.0,purchase,W,unknown_device,False
2988640,acc_00625,2026-06-02 14:01:15,120.0,purchase,W,unknown_device,False
2988641,acc_00640,2026-06-02 14:01:58,107.95,purchase,W,unknown_device,False
2988642,acc_00615,2026-06-02 14:02:10,59.0,purchase,W,unknown_device,False
2988643,acc_00268,2026-06-02 14:02:30,110.0,purchase,W,unknown_device,True
2988644,acc_00501,2026-06-02 14:02:34,280.0,purchase,W,unknown_device,False
2988645,acc_00916,2026-06-02 14:02:45,36.95,purchase,W,unknown_device,False
2988646,acc_00870,2026-06-02 14:02:46,151.0,purchase,W,unknown_device,False
2988647,acc_00917,2026-06-02 14:02:59,59.0,purchase,W,unknown_device,False
2988648,acc_00603,2026-06-02 14:03:02,107.95,purchase,W,unknown_device,False
2988649,acc_00201,2026-06-02 14:03:26,20.0,purchase,W,unknown_device,False
2988650,acc_00884,2026-06-02 14:03:42,212.0,purchase,W,unknown_device,False
2988651,acc_00444,2026-06-02 14:03:52,40.0,purchase,W,unknown_device,False
2988652,acc_00640,2026-06-02 14:04:03,47.95,purchase,W,unknown_device,False
2988653,acc_00621,2026-06-02 14:04:41,107.95,purchase,W,unknown_device,False
2988654,acc_00663,2026-06-02 14:04:46,335.0,purchase,W,unknown_device,False
2988655,acc_00168,2026-06-02 14:05:00,47.128,purchase,C,Windows,False
2988656,acc_00652,2026-06-02 14:05:27,100.0,purchase,W,unknown_device,False
2988657,acc_00672,2026-06-02 14:05:40,171.0,purchase,W,unknown_device,False
2988658,acc_00616,2026-06-02 14:06:18,209.95,purchase,W,unknown_device,False
2988659,acc_00918,2026-06-02 06:22:50,108.95,purchase,W,unknown_device,False
2988660,acc_00919,2026-06-02 14:07:23,40.0,purchase,W,unknown_device,False
2988661,acc_00616,2026-06-02 14:07:36,50.0,purchase,W,unknown_device,False
2988662,acc_00920,2026-06-02 14:07:50,160.5,purchase,W,unknown_device,False
2988663,acc_00921,2026-06-02 14:08:01,15.0,purchase,S,Windows,False
2988664,acc_00243,2026-06-02 14:08:07,105.0,purchase,W,unknown_device,False
2988665,acc_00603,2026-06-02 14:08:07,105.95,purchase,W,unknown_device,False
2988666,acc_00600,2026-06-02 03:37:09,100.0,purchase,W,unknown_device,False
2988667,acc_00922,2026-06-02 14:08:55,50.0,purchase,R,Windows,False
2988668,acc_00215,2026-06-02 14:09:13,60.0,purchase,W,unknown_device,False
2988669,acc_00923,2026-06-02 14:09:46,50.0,purchase,W,unknown_device,False
2988670,acc_00632,2026-06-02 14:10:13,77.0,purchase,W,unknown_device,False
2988671,acc_00924,2026-06-02 14:10:22,171.0,purchase,W,unknown_device,False
2988672,acc_00922,2026-06-02 14:10:22,50.0,purchase,R,Windows,False
2988673,acc_00636,2026-06-02 14:10:25,53.97,purchase,W,unknown_device,False
2988674,acc_00925,2026-06-02 14:10:29,75.0,purchase,W,unknown_device,False
2988675,acc_00337,2026-06-02 14:11:20,40.0,purchase,W,unknown_device,False
2988676,acc_00919,2026-06-02 14:11:24,49.0,purchase,W,unknown_device,False
2988677,acc_00755,2026-06-02 14:11:34,90.0,purchase,W,unknown_device,False
2988678,acc_00922,2026-06-02 14:12:22,50.0,purchase,R,Windows,False
2988679,acc_00215,2026-06-02 14:12:28,77.0,purchase,W,unknown_device,False
2988680,acc_00714,2026-06-02 14:12:30,80.0,purchase,W,unknown_device,True
2988681,acc_00728,2026-06-02 14:12:41,50.0,purchase,W,unknown_device,False
2988682,acc_00926,2026-06-02 14:12:47,87.0,purchase,W,unknown_device,False
2988683,acc_00616,2026-06-02 14:13:18,35.95,purchase,W,unknown_device,False
2988684,acc_00616,2026-06-02 14:13:22,5.0,purchase,W,unknown_device,False
2988685,acc_00627,2026-06-02 14:14:05,87.95,purchase,W,unknown_device,False
2988686,acc_00927,2026-06-02 14:14:09,9.546,purchase,C,unknown_device,False
2988687,acc_00428,2026-06-02 14:14:19,200.0,purchase,W,unknown_device,False
2988688,acc_00928,2026-06-02 14:14:26,50.0,purchase,S,Trident/7.0,False
2988689,acc_00852,2026-06-02 14:15:06,47.95,purchase,W,unknown_device,False
2988690,acc_00875,2026-06-02 14:15:14,50.0,purchase,H,iOS Device,False
2988691,acc_00782,2026-06-02 14:15:19,40.0,purchase,W,unknown_device,False
2988692,acc_00929,2026-06-02 14:15:29,161.0,purchase,W,unknown_device,False
2988693,acc_00930,2026-06-02 14:15:54,70.0,purchase,W,unknown_device,False
2988694,acc_00931,2026-06-02 14:15:54,240.0,purchase,W,unknown_device,True
2988695,acc_00932,2026-06-02 14:16:10,100.0,purchase,W,unknown_device,False
2988696,acc_00933,2026-06-02 14:17:02,50.0,purchase,H,iOS Device,False
2988697,acc_00934,2026-06-02 14:17:19,50.0,purchase,W,synthetic_device_ring_002,False
2988698,acc_00922,2026-06-02 14:17:24,50.0,purchase,R,rv:11.0,False
2988699,acc_00761,2026-06-02 14:17:35,245.97,purchase,W,unknown_device,False
2988700,acc_00935,2026-06-02 14:17:39,57.95,purchase,W,unknown_device,False
2988701,acc_00132,2026-06-02 14:17:46,25.0,purchase,S,Windows,False
2988702,acc_00936,2026-06-02 14:17:59,450.0,purchase,H,iOS Device,True
2988703,acc_00007,2026-06-02 14:18:01,171.0,purchase,W,unknown_device,False
2988704,acc_00907,2026-06-02 14:18:36,15.0,purchase,W,unknown_device,True
2988705,acc_00937,2026-06-02 14:18:51,200.0,purchase,R,Windows,False
2988706,acc_00936,2026-06-02 14:18:54,450.0,purchase,H,iOS Device,True
2988707,acc_00938,2026-06-02 14:18:57,107.95,purchase,W,unknown_device,False
2988708,acc_00654,2026-06-02 14:19:00,554.0,purchase,W,unknown_device,False
2988709,acc_00939,2026-06-02 14:19:57,107.95,purchase,W,unknown_device,False
2988710,acc_00940,2026-06-02 14:19:57,100.0,purchase,R,rv:11.0,False
2988711,acc_00941,2026-06-02 14:20:05,77.0,purchase,W,unknown_device,False
2988712,acc_00942,2026-06-02 14:20:12,206.95,purchase,W,unknown_device,False
2988713,acc_00943,2026-06-02 14:20:47,35.0,purchase,H,iOS Device,False
2988714,acc_00944,2026-06-02 14:20:56,100.0,purchase,H,Trident/7.0,False
2988715,acc_00945,2026-06-02 14:21:03,15.5,purchase,W,unknown_device,False
2988716,acc_00742,2026-06-02 14:21:09,25.0,purchase,W,unknown_device,False
2988717,acc_00136,2026-06-02 04:00:09,75.0,purchase,H,iOS Device,False
2988718,acc_00728,2026-06-02 14:21:18,53.97,purchase,W,unknown_device,False
2988719,acc_00946,2026-06-02 14:21:19,40.0,purchase,H,iOS Device,False
2988720,acc_00755,2026-06-02 14:21:26,97.95,purchase,W,unknown_device,False
2988721,acc_00201,2026-06-02 14:21:36,30.0,purchase,W,unknown_device,False
2988722,acc_00303,2026-06-02 14:21:55,100.0,purchase,S,unknown_device,False
2988723,acc_00104,2026-06-02 14:21:56,70.0,purchase,W,unknown_device,False
2988724,acc_00947,2026-06-02 14:22:11,75.0,purchase,W,unknown_device,False
2988725,acc_00948,2026-06-02 14:22:54,70.0,purchase,W,unknown_device,False
2988726,acc_00949,2026-06-02 14:23:42,29.0,purchase,W,synthetic_device_ring_001,False
2988727,acc_00950,2026-06-02 14:23:47,50.0,purchase,W,unknown_device,False
2988728,acc_00070,2026-06-02 14:23:48,129.95,purchase,W,unknown_device,False
2988729,acc_00827,2026-06-02 14:23:54,47.95,purchase,W,unknown_device,False
2988730,acc_00951,2026-06-02 14:24:04,53.97,purchase,W,unknown_device,False
2988731,acc_00355,2026-06-02 14:24:29,100.0,purchase,W,unknown_device,False
2988732,acc_00280,2026-06-02 14:24:53,136.99,purchase,W,unknown_device,True
2988733,acc_00949,2026-06-02 14:24:59,135.5,purchase,W,synthetic_device_ring_001,False
2988734,acc_00073,2026-06-02 14:25:31,311.95,purchase,W,unknown_device,False
2988735,acc_00952,2026-06-02 14:25:49,59.0,purchase,W,unknown_device,False
2988736,acc_00744,2026-06-02 14:26:06,100.0,purchase,W,unknown_device,False
2988737,acc_00048,2026-06-02 14:26:16,15.77,purchase,C,Trident/7.0,False
2988738,acc_00093,2026-06-02 14:26:23,92.99,purchase,W,unknown_device,False
2988739,acc_00953,2026-06-02 14:26:27,50.0,purchase,W,unknown_device,False
2988740,acc_00954,2026-06-02 14:26:30,50.0,purchase,R,Windows,False
2988741,acc_00007,2026-06-02 14:26:32,100.0,purchase,W,unknown_device,False
2988742,acc_00825,2026-06-02 14:26:33,40.0,purchase,W,unknown_device,False
2988743,acc_00614,2026-06-02 14:26:59,92.0,purchase,W,unknown_device,False
2988744,acc_00955,2026-06-02 14:27:08,107.95,purchase,W,unknown_device,False
2988745,acc_00956,2026-06-02 14:27:18,25.0,purchase,S,Windows,False
2988746,acc_00922,2026-06-02 14:27:23,50.0,purchase,R,Windows,False
2988747,acc_00957,2026-06-02 14:27:26,100.0,purchase,W,unknown_device,False
2988748,acc_00868,2026-06-02 14:27:37,196.0,purchase,W,unknown_device,False
2988749,acc_00958,2026-06-02 14:27:47,4.471,purchase,C,Windows,False
2988750,acc_00122,2026-06-02 14:27:53,48.97,purchase,W,unknown_device,False
2988751,acc_00611,2026-06-02 14:27:56,55.95,purchase,W,unknown_device,False
2988752,acc_00954,2026-06-02 14:28:06,50.0,purchase,R,Windows,False
2988753,acc_00627,2026-06-02 14:28:08,730.71,purchase,W,unknown_device,False
2988754,acc_00959,2026-06-02 14:28:22,75.0,purchase,H,SAMSUNG SM-G950U Build/NRD90M,False
2988755,acc_00922,2026-06-02 14:28:41,50.0,purchase,R,Windows,False
2988756,acc_00645,2026-06-02 14:28:47,97.95,purchase,W,unknown_device,False
2988757,acc_00132,2026-06-02 14:28:48,34.0,purchase,W,unknown_device,False
2988758,acc_00960,2026-06-02 14:29:07,57.95,purchase,W,unknown_device,False
2988759,acc_00663,2026-06-02 14:29:09,44.5,purchase,W,unknown_device,False
2988760,acc_00959,2026-06-02 14:29:19,75.0,purchase,H,SAMSUNG SM-G950U Build/NRD90M,False
2988761,acc_00606,2026-06-02 14:29:44,450.0,purchase,W,unknown_device,False
2988762,acc_00093,2026-06-02 14:29:57,59.0,purchase,W,unknown_device,False
2988763,acc_00048,2026-06-02 14:30:28,170.384,purchase,C,unknown_device,False
2988764,acc_00961,2026-06-02 14:30:50,40.0,purchase,W,unknown_device,False
2988765,acc_00903,2026-06-02 14:31:10,80.0,purchase,W,unknown_device,False
2988766,acc_00962,2026-06-02 14:31:12,214.95,purchase,W,unknown_device,False
2988767,acc_00675,2026-06-02 14:31:20,59.0,purchase,W,unknown_device,False
2988768,acc_00963,2026-06-02 14:31:21,75.0,purchase,S,Windows,False
2988769,acc_00964,2026-06-02 14:31:29,75.0,purchase,S,Windows,False
2988770,acc_00965,2026-06-02 14:31:34,100.0,purchase,W,unknown_device,False
2988771,acc_00966,2026-06-02 14:32:00,115.0,purchase,W,unknown_device,False
2988772,acc_00215,2026-06-02 14:32:10,60.0,purchase,W,unknown_device,False
2988773,acc_00753,2026-06-02 14:32:22,205.95,purchase,W,unknown_device,False
2988774,acc_00608,2026-06-02 14:32:23,200.0,purchase,W,unknown_device,False
2988775,acc_00967,2026-06-02 14:32:33,87.0,purchase,W,unknown_device,False
2988776,acc_00728,2026-06-02 14:32:39,50.0,purchase,W,unknown_device,False
2988777,acc_00798,2026-06-02 14:33:34,50.0,purchase,W,unknown_device,False
2988778,acc_00922,2026-06-02 14:34:04,50.0,purchase,R,Windows,False
2988779,acc_00215,2026-06-02 14:34:33,77.0,purchase,W,unknown_device,False
2988780,acc_00278,2026-06-02 14:34:45,40.0,purchase,W,unknown_device,False
2988781,acc_00968,2026-06-02 14:34:59,50.0,purchase,W,unknown_device,False
2988782,acc_00645,2026-06-02 14:35:05,445.0,purchase,W,unknown_device,False
2988783,acc_00969,2026-06-02 14:35:14,50.0,purchase,H,Windows,False
2988784,acc_00636,2026-06-02 14:35:49,50.0,purchase,W,unknown_device,False
2988785,acc_00970,2026-06-02 14:35:57,107.95,purchase,W,unknown_device,False
2988786,acc_00838,2026-06-02 14:36:06,600.0,purchase,W,unknown_device,False
2988787,acc_00007,2026-06-02 14:36:12,117.0,purchase,W,unknown_device,False
2988788,acc_00684,2026-06-02 14:36:31,117.0,purchase,W,unknown_device,False
2988789,acc_00130,2026-06-02 14:36:50,107.95,purchase,W,unknown_device,False
2988790,acc_00831,2026-06-02 14:37:23,87.0,purchase,W,unknown_device,False
2988791,acc_00127,2026-06-02 14:37:42,59.0,purchase,W,unknown_device,False
2988792,acc_00657,2026-06-02 14:38:08,250.0,purchase,W,unknown_device,False
2988793,acc_00606,2026-06-02 14:38:54,488.0,purchase,W,unknown_device,False
2988794,acc_00971,2026-06-02 14:38:56,2182.0,purchase,W,unknown_device,False
2988795,acc_00651,2026-06-02 14:39:06,59.0,purchase,W,unknown_device,False
2988796,acc_00972,2026-06-02 14:39:10,34.0,purchase,W,unknown_device,False
2988797,acc_00959,2026-06-02 14:39:31,1242.47,purchase,W,unknown_device,False
2988798,acc_00973,2026-06-02 14:39:52,200.0,purchase,W,unknown_device,False
2988799,acc_00216,2026-06-02 14:40:16,60.0,purchase,W,unknown_device,False
2988800,acc_00170,2026-06-02 14:40:41,50.0,purchase,H,MacOS,False
2988801,acc_00614,2026-06-02 14:41:01,100.0,purchase,W,unknown_device,False
2988802,acc_00974,2026-06-02 14:41:09,67.95,purchase,W,unknown_device,False
2988803,acc_00633,2026-06-02 14:41:22,67.95,purchase,W,unknown_device,False
2988804,acc_00701,2026-06-02 14:41:25,150.0,purchase,H,Trident/7.0,False
2988805,acc_00975,2026-06-02 14:41:52,12.5,purchase,W,unknown_device,False
2988806,acc_00976,2026-06-02 14:42:09,102.0,purchase,W,unknown_device,False
2988807,acc_00690,2026-06-02 14:42:15,50.0,purchase,W,unknown_device,False
2988808,acc_00247,2026-06-02 14:42:50,20.0,purchase,W,unknown_device,False
2988809,acc_00935,2026-06-02 14:43:15,75.0,purchase,W,unknown_device,False
