account_a,account_b,shared_attribute,attribute_value,min_gap_minutes,burst_score
acc_00961,acc_01173,billing_address_hash,231.0,95.05,0.010411244143675169
acc_00961,acc_01176,billing_address_hash,231.0,96.25,0.010282776349614395
acc_00961,acc_01334,billing_address_hash,231.0,479.51666666666665,0.002081093267663279
acc_00961,acc_01375,billing_address_hash,231.0,171.86666666666667,0.005784805244890089
acc_00961,acc_01392,billing_address_hash,231.0,180.35,0.005514199062586159
acc_01007,acc_01015,billing_address_hash,231.0,3.4,0.22727272727272727
acc_01007,acc_01135,billing_address_hash,231.0,41.85,0.023337222870478413
acc_01007,acc_01153,billing_address_hash,231.0,60.36666666666667,0.016295491580662683
acc_01007,acc_01166,billing_address_hash,231.0,66.15,0.014892032762472076
acc_01007,acc_01173,billing_address_hash,231.0,68.16666666666667,0.014457831325301203
acc_01007,acc_01176,billing_address_hash,231.0,69.36666666666666,0.014211274277593559
acc_01007,acc_01334,billing_address_hash,231.0,506.4,0.001970831690973591
acc_01007,acc_01375,billing_address_hash,231.0,1.1833333333333333,0.45801526717557245
acc_01007,acc_01392,billing_address_hash,231.0,9.666666666666666,0.09375
acc_01015,acc_01135,billing_address_hash,231.0,48.86666666666667,0.020053475935828877
acc_01015,acc_01153,billing_address_hash,231.0,56.96666666666667,0.017251293847038527
acc_01015,acc_01166,billing_address_hash,231.0,62.75,0.01568627450980392
acc_01015,acc_01173,billing_address_hash,231.0,64.76666666666667,0.015205271160669033
acc_01015,acc_01176,billing_address_hash,231.0,65.96666666666667,0.014932802389248382
acc_01015,acc_01334,billing_address_hash,231.0,509.8,0.001957713390759593
acc_01015,acc_01375,billing_address_hash,231.0,141.58333333333334,0.007013442431326709
acc_01015,acc_01392,billing_address_hash,231.0,150.06666666666666,0.006619593998234775
acc_01135,acc_01153,billing_address_hash,231.0,3.75,0.21052631578947367
acc_01135,acc_01166,billing_address_hash,231.0,1.8166666666666667,0.3550295857988166
acc_01135,acc_01173,billing_address_hash,231.0,3.8333333333333335,0.2068965517241379
acc_01135,acc_01176,billing_address_hash,231.0,5.033333333333333,0.16574585635359115
acc_01135,acc_01334,billing_address_hash,231.0,558.6666666666666,0.0017867778439547351
acc_01135,acc_01375,billing_address_hash,231.0,40.666666666666664,0.024
acc_01135,acc_01392,billing_address_hash,231.0,32.18333333333333,0.030135610246107485
acc_01153,acc_01166,billing_address_hash,231.0,5.566666666666666,0.15228426395939088
acc_01153,acc_01173,billing_address_hash,231.0,7.583333333333333,0.11650485436893206
acc_01153,acc_01176,billing_address_hash,231.0,8.783333333333333,0.10221465076660988
acc_01153,acc_01334,billing_address_hash,231.0,566.7666666666667,0.0017612869136382316
acc_01153,acc_01375,billing_address_hash,231.0,84.4,0.011709601873536299
acc_01153,acc_01392,billing_address_hash,231.0,92.88333333333334,0.010651517841292384
acc_01166,acc_01173,billing_address_hash,231.0,2.0166666666666666,0.3314917127071823
acc_01166,acc_01176,billing_address_hash,231.0,3.216666666666667,0.23715415019762845
acc_01166,acc_01334,billing_address_hash,231.0,572.55,0.0017435271554354461
acc_01166,acc_01375,billing_address_hash,231.0,78.83333333333333,0.012526096033402923
acc_01166,acc_01392,billing_address_hash,231.0,87.31666666666666,0.011322891111530477
acc_01173,acc_01176,billing_address_hash,231.0,1.2,0.45454545454545453
acc_01173,acc_01334,billing_address_hash,231.0,574.5666666666667,0.001737418196559912
acc_01173,acc_01375,billing_address_hash,231.0,76.81666666666666,0.01285071749839366
acc_01173,acc_01392,billing_address_hash,231.0,85.3,0.011587485515643106
acc_01176,acc_01334,billing_address_hash,231.0,575.7666666666667,0.0017338033866959488
acc_01176,acc_01375,billing_address_hash,231.0,75.61666666666666,0.013051990428540354
acc_01176,acc_01392,billing_address_hash,231.0,84.1,0.011750881316098707
acc_01334,acc_01375,billing_address_hash,231.0,651.3833333333333,0.0015328411210178065
acc_01334,acc_01392,billing_address_hash,231.0,659.8666666666667,0.0015131645314233834
acc_01375,acc_01392,billing_address_hash,231.0,8.483333333333333,0.1054481546572935
acc_00028,acc_00162,billing_address_hash,251.0,11.416666666666666,0.08053691275167786
acc_00028,acc_00179,billing_address_hash,251.0,14.433333333333334,0.06479481641468682
acc_00028,acc_00241,billing_address_hash,251.0,36.15,0.026917900403768506
acc_00028,acc_00257,billing_address_hash,251.0,41.666666666666664,0.0234375
acc_00028,acc_00264,billing_address_hash,251.0,44.71666666666667,0.021873860736419976
acc_00028,acc_00283,billing_address_hash,251.0,52.43333333333333,0.018714909544603867
acc_00028,acc_00305,billing_address_hash,251.0,61.3,0.01605136436597111
acc_00028,acc_00440,billing_address_hash,251.0,138.8,0.007153075822603719
acc_00028,acc_00528,billing_address_hash,251.0,205.61666666666667,0.004839880616278131
acc_00028,acc_00651,billing_address_hash,251.0,399.96666666666664,0.002493972898827833
acc_00028,acc_00667,billing_address_hash,251.0,452.23333333333335,0.002206369051996764
acc_00028,acc_00931,billing_address_hash,251.0,811.3166666666667,0.001231047005478159
acc_00028,acc_01162,billing_address_hash,251.0,918.5,0.001087547580206634
acc_00028,acc_01238,billing_address_hash,251.0,946.7833333333333,0.0010550934636959924
acc_00028,acc_01299,billing_address_hash,251.0,969.55,0.0010303436195971357
acc_00028,acc_01440,billing_address_hash,251.0,1024.1,0.00097551458394303
acc_00162,acc_00179,billing_address_hash,251.0,3.0166666666666666,0.24896265560165975
acc_00162,acc_00241,billing_address_hash,251.0,24.733333333333334,0.038860103626943004
acc_00162,acc_00257,billing_address_hash,251.0,30.25,0.032
acc_00162,acc_00264,billing_address_hash,251.0,33.3,0.02915451895043732
acc_00162,acc_00283,billing_address_hash,251.0,41.016666666666666,0.02380007933359778
acc_00162,acc_00305,billing_address_hash,251.0,49.88333333333333,0.01965280052407468
acc_00162,acc_00440,billing_address_hash,251.0,127.38333333333334,0.007789173049461249
acc_00162,acc_00528,billing_address_hash,251.0,194.2,0.005122950819672132
acc_00162,acc_00651,billing_address_hash,251.0,388.55,0.002567064561673726
acc_00162,acc_00667,billing_address_hash,251.0,440.81666666666666,0.0022633822475385717
acc_00162,acc_00931,billing_address_hash,251.0,799.9,0.001248595330253465
acc_00162,acc_01162,billing_address_hash,251.0,907.0833333333334,0.0011012205194090117
acc_00162,acc_01238,billing_address_hash,251.0,935.3666666666667,0.0010679577088747285
acc_00162,acc_01299,billing_address_hash,251.0,958.1333333333333,0.0010426079099186765
acc_00162,acc_01440,billing_address_hash,251.0,1012.6833333333333,0.0009865013728810772
acc_00179,acc_00241,billing_address_hash,251.0,21.716666666666665,0.04402054292002935
acc_00179,acc_00257,billing_address_hash,251.0,27.233333333333334,0.03541912632821723
acc_00179,acc_00264,billing_address_hash,251.0,30.283333333333335,0.031965903036760786
acc_00179,acc_00283,billing_address_hash,251.0,38.0,0.02564102564102564
acc_00179,acc_00305,billing_address_hash,251.0,46.86666666666667,0.020891364902506964
acc_00179,acc_00440,billing_address_hash,251.0,124.36666666666666,0.007976601967561819
acc_00179,acc_00528,billing_address_hash,251.0,191.18333333333334,0.005203364842598214
acc_00179,acc_00651,billing_address_hash,251.0,385.53333333333336,0.002587098999655053
acc_00179,acc_00667,billing_address_hash,251.0,437.8,0.0022789425706472195
acc_00179,acc_00931,billing_address_hash,251.0,796.8833333333333,0.0012533160654230986
acc_00179,acc_01162,billing_address_hash,251.0,904.0666666666667,0.0011048909840895697
acc_00179,acc_01238,billing_address_hash,251.0,932.35,0.0010714094391171586
acc_00179,acc_01299,billing_address_hash,251.0,955.1166666666667,0.001045897467184967
acc_00179,acc_01440,billing_address_hash,251.0,1009.6666666666666,0.0009894459102902375
acc_00241,acc_00257,billing_address_hash,251.0,5.516666666666667,0.1534526854219949
acc_00241,acc_00264,billing_address_hash,251.0,8.566666666666666,0.10452961672473868
acc_00241,acc_00283,billing_address_hash,251.0,16.283333333333335,0.057859209257473475
acc_00241,acc_00305,billing_address_hash,251.0,25.15,0.03824091778202677
acc_00241,acc_00440,billing_address_hash,251.0,102.65,0.00964785335262904
acc_00241,acc_00528,billing_address_hash,251.0,169.46666666666667,0.005866249511145874
acc_00241,acc_00651,billing_address_hash,251.0,14.916666666666666,0.06282722513089005
acc_00241,acc_00667,billing_address_hash,251.0,397.2,0.0025113008538422904
acc_00241,acc_00931,billing_address_hash,251.0,38.11666666666667,0.025564550489987216
acc_00241,acc_01162,billing_address_hash,251.0,69.06666666666666,0.014272121788772598
acc_00241,acc_01238,billing_address_hash,251.0,97.35,0.010167768174885614
acc_00241,acc_01299,billing_address_hash,251.0,120.11666666666666,0.008256501995321316
acc_00241,acc_01440,billing_address_hash,251.0,174.66666666666666,0.0056925996204933585
acc_00257,acc_00264,billing_address_hash,251.0,3.05,0.2469135802469136
acc_00257,acc_00283,billing_address_hash,251.0,10.766666666666667,0.08498583569405098
acc_00257,acc_00305,billing_address_hash,251.0,19.633333333333333,0.048465266558966075
acc_00257,acc_00440,billing_address_hash,251.0,97.13333333333334,0.010190217391304348
acc_00257,acc_00528,billing_address_hash,251.0,163.95,0.006062443164595332
acc_00257,acc_00651,billing_address_hash,251.0,358.3,0.0027831895352073473
acc_00257,acc_00667,billing_address_hash,251.0,410.56666666666666,0.0024297400178180935
acc_00257,acc_00931,billing_address_hash,251.0,769.65,0.0012976059170829819
acc_00257,acc_01162,billing_address_hash,251.0,876.8333333333334,0.001139168407062844
acc_00257,acc_01238,billing_address_hash,251.0,905.1166666666667,0.0011036106461640334
acc_00257,acc_01299,billing_address_hash,251.0,927.8833333333333,0.001076561462688174
acc_00257,acc_01440,billing_address_hash,251.0,982.4333333333333,0.0010168457445005592
acc_00264,acc_00283,billing_address_hash,251.0,5.616666666666666,0.15113350125944586
acc_00264,acc_00305,billing_address_hash,251.0,14.483333333333333,0.06458557588805167
acc_00264,acc_00440,billing_address_hash,251.0,91.98333333333333,0.01075461552249507
acc_00264,acc_00528,billing_address_hash,251.0,158.8,0.006257822277847309
acc_00264,acc_00651,billing_address_hash,251.0,28.35,0.034071550255536626
acc_00264,acc_00667,billing_address_hash,251.0,19.816666666666666,0.04803843074459568
acc_00264,acc_00931,billing_address_hash,251.0,110.13333333333334,0.008998200359928014
acc_00264,acc_01162,billing_address_hash,251.0,2.95,0.2531645569620253
acc_00264,acc_01238,billing_address_hash,251.0,6.466666666666667,0.13392857142857142
acc_00264,acc_01299,billing_address_hash,251.0,29.233333333333334,0.0330760749724366
acc_00264,acc_01440,billing_address_hash,251.0,83.78333333333333,0.011794770984863378
acc_00283,acc_00305,billing_address_hash,251.0,8.866666666666667,0.10135135135135134
acc_00283,acc_00440,billing_address_hash,251.0,86.36666666666666,0.011446012972148036
acc_00283,acc_00528,billing_address_hash,251.0,153.18333333333334,0.006485785320505891
acc_00283,acc_00651,billing_address_hash,251.0,347.53333333333336,0.0028691660290742155
acc_00283,acc_00667,billing_address_hash,251.0,399.8,0.00249500998003992
acc_00283,acc_00931,billing_address_hash,251.0,758.8833333333333,0.0013159914899216986
acc_00283,acc_01162,billing_address_hash,251.0,866.0666666666667,0.0011533138551437798
acc_00283,acc_01238,billing_address_hash,251.0,894.35,0.0011168816663874462
acc_00283,acc_01299,billing_address_hash,251.0,917.1166666666667,0.0010891861963802712
acc_00283,acc_01440,billing_address_hash,251.0,971.6666666666666,0.001028101439342015
acc_00305,acc_00440,billing_address_hash,251.0,77.5,0.012738853503184714
acc_00305,acc_00528,billing_address_hash,251.0,144.31666666666666,0.006881523110448446
acc_00305,acc_00651,billing_address_hash,251.0,338.6666666666667,0.002944062806673209
acc_00305,acc_00667,billing_address_hash,251.0,390.93333333333334,0.0025514543289675115
acc_00305,acc_00931,billing_address_hash,251.0,750.0166666666667,0.0013315283726504073
acc_00305,acc_01162,billing_address_hash,251.0,857.2,0.0011652295502213935
acc_00305,acc_01238,billing_address_hash,251.0,885.4833333333333,0.0011280527928707064
acc_00305,acc_01299,billing_address_hash,251.0,908.25,0.0010998075336816058
acc_00305,acc_01440,billing_address_hash,251.0,962.8,0.0010375596596804318
acc_00440,acc_00528,billing_address_hash,251.0,66.81666666666666,0.014745637748832637
acc_00440,acc_00651,billing_address_hash,251.0,261.1666666666667,0.003814367450731087
acc_00440,acc_00667,billing_address_hash,251.0,313.43333333333334,0.003180324393088095
acc_00440,acc_00931,billing_address_hash,251.0,672.5166666666667,0.0014847442528024548
acc_00440,acc_01162,billing_address_hash,251.0,779.7,0.0012809017548354041
acc_00440,acc_01238,billing_address_hash,251.0,807.9833333333333,0.0012361194091349225
acc_00440,acc_01299,billing_address_hash,251.0,830.75,0.0012022843402464682
acc_00440,acc_01440,billing_address_hash,251.0,885.3,0.001128286133363421
acc_00528,acc_00651,billing_address_hash,251.0,194.35,0.005119017148707448
acc_00528,acc_00667,billing_address_hash,251.0,246.61666666666667,0.0040385003701958674
acc_00528,acc_00931,billing_address_hash,251.0,605.7,0.0016482610845557936
acc_00528,acc_01162,billing_address_hash,251.0,712.8833333333333,0.001400789111199309
acc_00528,acc_01238,billing_address_hash,251.0,741.1666666666666,0.0013474062429822593
acc_00528,acc_01299,billing_address_hash,251.0,763.9333333333333,0.0013073034687118704
acc_00528,acc_01440,billing_address_hash,251.0,818.4833333333333,0.0012202810714067806
acc_00651,acc_00667,billing_address_hash,251.0,52.266666666666666,0.01877346683354193
acc_00651,acc_00931,billing_address_hash,251.0,23.2,0.04132231404958678
acc_00651,acc_01162,billing_address_hash,251.0,50.166666666666664,0.01954397394136808
acc_00651,acc_01238,billing_address_hash,251.0,21.883333333333333,0.043699927166788055
acc_00651,acc_01299,billing_address_hash,251.0,0.8833333333333333,0.5309734513274337
acc_00651,acc_01440,billing_address_hash,251.0,55.43333333333333,0.01772002362669817
acc_00667,acc_00931,billing_address_hash,251.0,359.0833333333333,0.0027771349224716504
acc_00667,acc_01162,billing_address_hash,251.0,466.26666666666665,0.0021401055785418748
acc_00667,acc_01238,billing_address_hash,251.0,494.55,0.002017959842599132
acc_00667,acc_01299,billing_address_hash,251.0,517.3166666666667,0.0019293224862535771
acc_00667,acc_01440,billing_address_hash,251.0,571.8666666666667,0.0017456068893285232
acc_00931,acc_01162,billing_address_hash,251.0,107.18333333333334,0.00924356801725466
acc_00931,acc_01238,billing_address_hash,251.0,135.46666666666667,0.0073277967757694185
acc_00931,acc_01299,billing_address_hash,251.0,158.23333333333332,0.006280092108017585
acc_00931,acc_01440,billing_address_hash,251.0,212.78333333333333,0.004677633117642473
acc_01162,acc_01238,billing_address_hash,251.0,28.283333333333335,0.03414911781445646
acc_01162,acc_01299,billing_address_hash,251.0,51.05,0.01921229586935639
acc_01162,acc_01440,billing_address_hash,251.0,105.6,0.009380863039399626
acc_01238,acc_01299,billing_address_hash,251.0,22.766666666666666,0.04207573632538569
acc_01238,acc_01440,billing_address_hash,251.0,77.31666666666666,0.01276867418599702
acc_01299,acc_01440,billing_address_hash,251.0,54.55,0.018001800180018002
acc_00260,acc_01105,billing_address_hash,253.0,848.9833333333333,0.0011764936567383675
acc_00019,acc_00024,billing_address_hash,264.0,1.5166666666666666,0.3973509933774835
acc_00019,acc_00033,billing_address_hash,264.0,5.8,0.14705882352941177
acc_00019,acc_00037,billing_address_hash,264.0,7.183333333333334,0.12219959266802444
acc_00019,acc_00041,billing_address_hash,264.0,8.166666666666666,0.1090909090909091
acc_00019,acc_00052,billing_address_hash,264.0,10.316666666666666,0.08836524300441827
acc_00019,acc_00135,billing_address_hash,264.0,40.28333333333333,0.024222850222042795
acc_00019,acc_00147,billing_address_hash,264.0,45.6,0.02145922746781116
acc_00019,acc_00153,billing_address_hash,264.0,47.78333333333333,0.020498804236419543
acc_00019,acc_00170,billing_address_hash,264.0,51.833333333333336,0.01892744479495268
acc_00019,acc_00171,billing_address_hash,264.0,51.9,0.01890359168241966
acc_00019,acc_00182,billing_address_hash,264.0,53.93333333333333,0.018203883495145633
acc_00019,acc_00186,billing_address_hash,264.0,54.733333333333334,0.017942583732057416
acc_00019,acc_00211,billing_address_hash,264.0,63.083333333333336,0.015604681404421323
acc_00019,acc_00215,billing_address_hash,264.0,64.63333333333334,0.015236160487557134
acc_00019,acc_00246,billing_address_hash,264.0,76.88333333333334,0.012839717526214421
acc_00019,acc_00254,billing_address_hash,264.0,79.8,0.012376237623762377
acc_00019,acc_00259,billing_address_hash,264.0,81.13333333333334,0.012175324675324674
acc_00019,acc_00261,billing_address_hash,264.0,81.4,0.012135922330097087
acc_00019,acc_00266,billing_address_hash,264.0,85.75,0.011527377521613832
acc_00019,acc_00310,billing_address_hash,264.0,103.15,0.009601536245799328
acc_00019,acc_00320,billing_address_hash,264.0,108.13333333333334,0.00916310323762981
acc_00019,acc_00329,billing_address_hash,264.0,115.65,0.008572653236176597
acc_00019,acc_00331,billing_address_hash,264.0,115.78333333333333,0.00856286570572285
acc_00019,acc_00343,billing_address_hash,264.0,120.01666666666667,0.008263324610935133
acc_00019,acc_00356,billing_address_hash,264.0,126.65,0.007833920877399137
acc_00019,acc_00372,billing_address_hash,264.0,135.6,0.007320644216691069
acc_00019,acc_00421,billing_address_hash,264.0,166.21666666666667,0.0059802651250872125
acc_00019,acc_00430,billing_address_hash,264.0,169.58333333333334,0.005862237420615535
acc_00019,acc_00431,billing_address_hash,264.0,170.11666666666667,0.00584396610499659
acc_00019,acc_00436,billing_address_hash,264.0,173.53333333333333,0.005729564553093965
acc_00019,acc_00445,billing_address_hash,264.0,182.2,0.005458515283842795
acc_00019,acc_00511,billing_address_hash,264.0,230.28333333333333,0.004323701088131441
acc_00019,acc_00521,billing_address_hash,264.0,241.23333333333332,0.004128250997660658
acc_00019,acc_00522,billing_address_hash,264.0,242.6,0.004105090311986864
acc_00019,acc_00537,billing_address_hash,264.0,256.3833333333333,0.003885255455546202
acc_00019,acc_00546,billing_address_hash,264.0,264.45,0.0037671877943115466
acc_00019,acc_00555,billing_address_hash,264.0,274.3333333333333,0.0036319612590799033
acc_00019,acc_00556,billing_address_hash,264.0,274.46666666666664,0.003630203291384318
acc_00019,acc_00580,billing_address_hash,264.0,316.01666666666665,0.003154408285579097
acc_00019,acc_00590,billing_address_hash,264.0,333.48333333333335,0.002989685584732672
acc_00019,acc_00621,billing_address_hash,264.0,375.01666666666665,0.0026594565843712603
acc_00019,acc_00639,billing_address_hash,264.0,413.3,0.0024137098720733766
acc_00019,acc_00656,billing_address_hash,264.0,449.4166666666667,0.0022201665124884367
acc_00019,acc_00735,billing_address_hash,264.0,696.7666666666667,0.0014331438398700617
acc_00019,acc_00803,billing_address_hash,264.0,766.5,0.0013029315960912053
acc_00019,acc_00811,billing_address_hash,264.0,770.6666666666666,0.0012958963282937365
acc_00019,acc_00862,billing_address_hash,264.0,800.4666666666667,0.0012477125270337714
acc_00019,acc_00886,billing_address_hash,264.0,816.4666666666667,0.0012232914695808187
acc_00019,acc_00906,billing_address_hash,264.0,828.0666666666667,0.001206175619170151
acc_00019,acc_00942,billing_address_hash,264.0,854.7,0.0011686338670094658
acc_00019,acc_00966,billing_address_hash,264.0,866.5,0.0011527377521613833
acc_00019,acc_01002,billing_address_hash,264.0,889.9166666666666,0.0011224394350388177
acc_00019,acc_01028,billing_address_hash,264.0,900.3333333333334,0.0011094674556213018
acc_00019,acc_01033,billing_address_hash,264.0,901.05,0.0011085859985588383
acc_00019,acc_01040,billing_address_hash,264.0,902.4833333333333,0.001106827279603018
acc_00019,acc_01089,billing_address_hash,264.0,923.75,0.0010813733441470668
acc_00019,acc_01090,billing_address_hash,264.0,924.0333333333333,0.0010810421246081224
acc_00019,acc_01111,billing_address_hash,264.0,933.5333333333333,0.0010700527892709374
acc_00019,acc_01115,billing_address_hash,264.0,935.65,0.001067634655420915
acc_00019,acc_01139,billing_address_hash,264.0,948.5333333333333,0.0010531489152566173
acc_00019,acc_01154,billing_address_hash,264.0,953.05,0.001048163094177454
acc_00019,acc_01159,billing_address_hash,264.0,954.6333333333333,0.0010464264536607485
acc_00019,acc_01181,billing_address_hash,264.0,962.9833333333333,0.0010373623333736752
acc_00019,acc_01185,billing_address_hash,264.0,965.5,0.0010346611484738748
acc_00019,acc_01187,billing_address_hash,264.0,965.95,0.0010341796370029474
acc_00019,acc_01202,billing_address_hash,264.0,971.8,0.0010279605263157894
acc_00019,acc_01216,billing_address_hash,264.0,976.7833333333333,0.001022721461809876
acc_00019,acc_01223,billing_address_hash,264.0,979.9666666666667,0.0010194026300587855
acc_00019,acc_01228,billing_address_hash,264.0,982.3333333333334,0.001016949152542373
acc_00019,acc_01272,billing_address_hash,264.0,997.3333333333334,0.001001669449081803
acc_00019,acc_01274,billing_address_hash,264.0,997.55,0.0010014521055530519
acc_00019,acc_01292,billing_address_hash,264.0,1006.6833333333333,0.000992375250161261
acc_00019,acc_01305,billing_address_hash,264.0,1011.5333333333333,0.0009876218066894918
acc_00019,acc_01337,billing_address_hash,264.0,1022.2833333333333,0.0009772464452660553
acc_00019,acc_01406,billing_address_hash,264.0,1050.7166666666667,0.0009508264266358176
acc_00019,acc_01463,billing_address_hash,264.0,1070.2,0.0009335324869305452
acc_00019,acc_01480,billing_address_hash,264.0,1076.9,0.0009277298450691158
acc_00024,acc_00033,billing_address_hash,264.0,4.283333333333333,0.18927444794952683
acc_00024,acc_00037,billing_address_hash,264.0,5.666666666666667,0.15
acc_00024,acc_00041,billing_address_hash,264.0,6.65,0.13071895424836602
acc_00024,acc_00052,billing_address_hash,264.0,8.8,0.1020408163265306
acc_00024,acc_00135,billing_address_hash,264.0,2.4166666666666665,0.29268292682926833
acc_00024,acc_00147,billing_address_hash,264.0,44.083333333333336,0.022181146025878003
acc_00024,acc_00153,billing_address_hash,264.0,46.266666666666666,0.021156558533145277
acc_00024,acc_00170,billing_address_hash,264.0,35.1,0.027700831024930747
acc_00024,acc_00171,billing_address_hash,264.0,50.38333333333333,0.019461563412260786
acc_00024,acc_00182,billing_address_hash,264.0,26.55,0.036297640653357534
acc_00024,acc_00186,billing_address_hash,264.0,8.166666666666666,0.1090909090909091
acc_00024,acc_00211,billing_address_hash,264.0,19.066666666666666,0.04983388704318937
acc_00024,acc_00215,billing_address_hash,264.0,4.966666666666667,0.16759776536312848
acc_00024,acc_00246,billing_address_hash,264.0,75.36666666666666,0.013094718463553034
acc_00024,acc_00254,billing_address_hash,264.0,78.28333333333333,0.012612991381122556
acc_00024,acc_00259,billing_address_hash,264.0,79.61666666666666,0.012404382881951623
acc_00024,acc_00261,billing_address_hash,264.0,79.88333333333334,0.0123634865031939
acc_00024,acc_00266,billing_address_hash,264.0,82.45,0.011983223487118035
acc_00024,acc_00310,billing_address_hash,264.0,65.05,0.01514004542013626
acc_00024,acc_00320,billing_address_hash,264.0,60.06666666666667,0.016375545851528384
acc_00024,acc_00329,billing_address_hash,264.0,52.55,0.018674136321195144
acc_00024,acc_00331,billing_address_hash,264.0,52.416666666666664,0.0187207488299532
acc_00024,acc_00343,billing_address_hash,264.0,48.18333333333333,0.020332090816672317
acc_00024,acc_00356,billing_address_hash,264.0,0.1,0.9090909090909091
acc_00024,acc_00372,billing_address_hash,264.0,32.6,0.02976190476190476
acc_00024,acc_00421,billing_address_hash,264.0,1.9833333333333334,0.33519553072625696
acc_00024,acc_00430,billing_address_hash,264.0,1.3833333333333333,0.4195804195804196
acc_00024,acc_00431,billing_address_hash,264.0,1.9166666666666667,0.3428571428571428
acc_00024,acc_00436,billing_address_hash,264.0,5.333333333333333,0.15789473684210528
acc_00024,acc_00445,billing_address_hash,264.0,14.0,0.06666666666666667
acc_00024,acc_00511,billing_address_hash,264.0,14.3,0.06535947712418301
acc_00024,acc_00521,billing_address_hash,264.0,25.25,0.0380952380952381
acc_00024,acc_00522,billing_address_hash,264.0,26.616666666666667,0.036210018105009054
acc_00024,acc_00537,billing_address_hash,264.0,24.133333333333333,0.03978779840848806
acc_00024,acc_00546,billing_address_hash,264.0,48.46666666666667,0.02021563342318059
acc_00024,acc_00555,billing_address_hash,264.0,58.35,0.016849199663016005
acc_00024,acc_00556,billing_address_hash,264.0,54.5,0.018018018018018018
acc_00024,acc_00580,billing_address_hash,264.0,100.03333333333333,0.009897723523589575
acc_00024,acc_00590,billing_address_hash,264.0,8.216666666666667,0.10849909584086799
acc_00024,acc_00621,billing_address_hash,264.0,14.233333333333333,0.06564551422319476
acc_00024,acc_00639,billing_address_hash,264.0,197.31666666666666,0.005042440541221951
acc_00024,acc_00656,billing_address_hash,264.0,233.43333333333334,0.004265605004976539
acc_00024,acc_00735,billing_address_hash,264.0,24.6,0.0390625
acc_00024,acc_00803,billing_address_hash,264.0,220.3,0.004518752824220515
acc_00024,acc_00811,billing_address_hash,264.0,216.13333333333333,0.004605465151980351
acc_00024,acc_00862,billing_address_hash,264.0,71.41666666666667,0.01380897583429229
acc_00024,acc_00886,billing_address_hash,264.0,170.33333333333334,0.005836575875486381
acc_00024,acc_00906,billing_address_hash,264.0,158.73333333333332,0.006260434056761269
acc_00024,acc_00942,billing_address_hash,264.0,132.1,0.007513148009015778
acc_00024,acc_00966,billing_address_hash,264.0,120.3,0.008244023083264633
acc_00024,acc_01002,billing_address_hash,264.0,96.88333333333334,0.01021624382768602
acc_00024,acc_01028,billing_address_hash,264.0,86.46666666666667,0.011432926829268292
acc_00024,acc_01033,billing_address_hash,264.0,85.75,0.011527377521613832
acc_00024,acc_01040,billing_address_hash,264.0,84.31666666666666,0.01172103926548154
acc_00024,acc_01089,billing_address_hash,264.0,63.05,0.0156128024980484
acc_00024,acc_01090,billing_address_hash,264.0,62.766666666666666,0.015682174594877158
acc_00024,acc_01111,billing_address_hash,264.0,53.266666666666666,0.018427518427518427
acc_00024,acc_01115,billing_address_hash,264.0,51.15,0.019175455417066157
acc_00024,acc_01139,billing_address_hash,264.0,38.266666666666666,0.025466893039049237
acc_00024,acc_01154,billing_address_hash,264.0,33.75,0.02877697841726619
acc_00024,acc_01159,billing_address_hash,264.0,32.166666666666664,0.030150753768844223
acc_00024,acc_01181,billing_address_hash,264.0,23.816666666666666,0.040295500335795834
acc_00024,acc_01185,billing_address_hash,264.0,21.3,0.04484304932735426
acc_00024,acc_01187,billing_address_hash,264.0,20.85,0.04576659038901602
acc_00024,acc_01202,billing_address_hash,264.0,15.0,0.0625
acc_00024,acc_01216,billing_address_hash,264.0,10.016666666666667,0.0907715582450832
acc_00024,acc_01223,billing_address_hash,264.0,6.833333333333333,0.12765957446808512
acc_00024,acc_01228,billing_address_hash,264.0,3.25,0.23529411764705882
acc_00024,acc_01272,billing_address_hash,264.0,10.533333333333333,0.08670520231213873
acc_00024,acc_01274,billing_address_hash,264.0,10.75,0.0851063829787234
acc_00024,acc_01292,billing_address_hash,264.0,19.883333333333333,0.047885075818036714
acc_00024,acc_01305,billing_address_hash,264.0,24.733333333333334,0.038860103626943004
acc_00024,acc_01337,billing_address_hash,264.0,35.483333333333334,0.027409776153494745
acc_00024,acc_01406,billing_address_hash,264.0,63.916666666666664,0.015404364569961491
acc_00024,acc_01463,billing_address_hash,264.0,83.4,0.011848341232227487
acc_00024,acc_01480,billing_address_hash,264.0,90.1,0.010976948408342482
acc_00033,acc_00037,billing_address_hash,264.0,1.3833333333333333,0.4195804195804196
acc_00033,acc_00041,billing_address_hash,264.0,2.3666666666666667,0.297029702970297
acc_00033,acc_00052,billing_address_hash,264.0,4.516666666666667,0.18126888217522658
acc_00033,acc_00135,billing_address_hash,264.0,34.483333333333334,0.028182245185533115
acc_00033,acc_00147,billing_address_hash,264.0,39.8,0.02450980392156863
acc_00033,acc_00153,billing_address_hash,264.0,41.983333333333334,0.023264831329972858
acc_00033,acc_00170,billing_address_hash,264.0,46.03333333333333,0.021261516654854713
acc_00033,acc_00171,billing_address_hash,264.0,46.1,0.021231422505307854
acc_00033,acc_00182,billing_address_hash,264.0,48.13333333333333,0.0203527815468114
