account_id,created_at,device_id,ip_subnet,payment_token,billing_address_hash,is_ring_member,ring_id
acc_00703,2026-06-02 10:37:01,unknown_device,unknown,11106,330.0,False,
acc_00704,2026-06-02 10:38:37,iOS Device,unknown,13018,184.0,False,
acc_00705,2026-06-02 10:44:02,unknown_device,unknown,1191,330.0,False,
acc_00706,2026-06-02 10:46:03,iOS Device,unknown,14084,226.0,False,
acc_00707,2026-06-02 10:47:34,Windows,unknown,11664,327.0,False,
acc_00708,2026-06-02 10:49:23,unknown_device,unknown,1874,441.0,False,
acc_00709,2026-06-02 10:55:49,unknown_device,unknown,8436,204.0,False,
acc_00710,2026-06-02 10:57:05,unknown_device,unknown,6530,191.0,False,
acc_00711,2026-06-02 10:58:58,unknown_device,unknown,3166,126.0,False,
acc_00712,2026-06-02 11:02:03,unknown_device,unknown,11849,330.0,False,
acc_00713,2026-06-02 11:04:04,unknown_device,unknown,7919,498.0,False,
acc_00714,2026-06-02 11:04:57,unknown_device,unknown,3524,330.0,False,
acc_00715,2026-06-02 11:06:40,unknown_device,unknown,12291,325.0,False,
acc_00716,2026-06-02 11:07:37,unknown_device,unknown,17064,226.0,False,
acc_00717,2026-06-02 11:09:50,unknown_device,unknown,4975,203.0,False,
acc_00718,2026-06-02 11:11:43,unknown_device,unknown,7468,299.0,False,
acc_00719,2026-06-02 11:13:47,unknown_device,unknown,10107,330.0,False,
acc_00720,2026-06-02 11:16:40,unknown_device,unknown,16070,315.0,False,
acc_00721,2026-06-02 11:19:17,unknown_device,unknown,10948,433.0,False,
acc_00722,2026-06-02 11:22:35,iOS Device,unknown,6481,494.0,False,
acc_00723,2026-06-02 11:23:45,unknown_device,unknown,15359,126.0,False,
acc_00724,2026-06-02 11:25:24,unknown_device,unknown,1939,269.0,False,
acc_00725,2026-06-02 11:27:33,unknown_device,unknown,4571,325.0,False,
acc_00726,2026-06-02 11:30:18,unknown_device,unknown,1955,498.0,False,
acc_00727,2026-06-02 11:31:41,unknown_device,unknown,14540,191.0,False,
acc_00728,2026-06-02 11:32:15,unknown_device,unknown,9500,330.0,False,
acc_00729,2026-06-02 11:32:33,unknown_device,unknown,7322,170.0,False,
acc_00730,2026-06-02 11:33:16,unknown_device,unknown,14661,184.0,False,
acc_00731,2026-06-02 11:33:22,unknown_device,unknown,18132,272.0,False,
acc_00732,2026-06-02 11:36:12,unknown_device,unknown,2263,337.0,False,
acc_00733,2026-06-02 11:40:11,unknown_device,unknown,2646,272.0,False,
acc_00734,2026-06-02 11:41:29,unknown_device,unknown,12747,325.0,False,
acc_00735,2026-06-02 11:42:16,unknown_device,unknown,6908,264.0,False,
acc_00736,2026-06-02 11:43:51,unknown_device,unknown,8356,337.0,False,
acc_00737,2026-06-02 11:44:32,unknown_device,unknown,17755,231.0,False,
acc_00738,2026-06-02 11:47:29,unknown_device,unknown,12615,325.0,False,
acc_00739,2026-06-02 11:48:16,unknown_device,unknown,9936,448.0,False,
acc_00740,2026-06-02 11:49:41,unknown_device,unknown,10057,441.0,False,
acc_00741,2026-06-02 11:50:17,unknown_device,unknown,2773,485.0,False,
acc_00742,2026-06-02 11:51:01,unknown_device,unknown,13481,231.0,False,
acc_00743,2026-06-02 11:53:10,unknown_device,unknown,10856,123.0,False,
acc_00744,2026-06-02 11:54:16,unknown_device,unknown,16485,330.0,False,
acc_00745,2026-06-02 11:54:57,unknown_device,unknown,13052,325.0,False,
acc_00746,2026-06-02 11:55:00,unknown_device,unknown,4663,315.0,False,
acc_00747,2026-06-02 11:57:57,unknown_device,unknown,8439,191.0,False,
acc_00748,2026-06-02 11:58:32,unknown_device,unknown,11839,420.0,False,
acc_00749,2026-06-02 12:00:16,unknown_device,unknown,12970,225.0,False,
acc_00750,2026-06-02 12:01:24,unknown_device,unknown,7919,126.0,False,
acc_00751,2026-06-02 12:01:50,unknown_device,unknown,10057,310.0,False,
acc_00752,2026-06-02 12:03:22,unknown_device,unknown,12116,448.0,False,
acc_00753,2026-06-02 12:04:37,unknown_device,unknown,12260,204.0,False,
acc_00754,2026-06-02 12:05:14,unknown_device,unknown,17422,325.0,False,
acc_00755,2026-06-02 12:05:27,unknown_device,unknown,13833,325.0,False,
acc_00756,2026-06-02 12:06:56,unknown_device,unknown,17400,204.0,False,
acc_00757,2026-06-02 12:07:29,unknown_device,unknown,2616,184.0,False,
acc_00758,2026-06-02 12:07:36,unknown_device,unknown,1804,269.0,False,
acc_00759,2026-06-02 12:07:46,unknown_device,unknown,14649,441.0,False,
acc_00760,2026-06-02 12:07:47,unknown_device,unknown,10057,123.0,False,
acc_00761,2026-06-02 12:10:28,unknown_device,unknown,9500,433.0,False,
acc_00762,2026-06-02 12:10:53,unknown_device,unknown,5620,325.0,False,
acc_00763,2026-06-02 12:12:30,unknown_device,unknown,13108,337.0,False,
acc_00764,2026-06-02 12:14:01,unknown_device,unknown,7299,204.0,False,
acc_00765,2026-06-02 12:15:00,unknown_device,unknown,7826,387.0,False,
acc_00766,2026-06-02 12:18:13,unknown_device,unknown,15314,143.0,False,
acc_00767,2026-06-02 12:19:25,unknown_device,unknown,2021,-1.0,False,
acc_00768,2026-06-02 12:20:49,unknown_device,unknown,16494,184.0,False,
acc_00769,2026-06-02 12:21:35,unknown_device,unknown,10680,330.0,False,
acc_00770,2026-06-02 12:25:46,unknown_device,unknown,18031,126.0,False,
acc_00771,2026-06-02 12:28:06,unknown_device,unknown,18375,441.0,False,
acc_00772,2026-06-02 12:28:13,unknown_device,unknown,7638,441.0,False,
acc_00773,2026-06-02 12:29:04,unknown_device,unknown,8406,126.0,False,
acc_00774,2026-06-02 12:30:05,unknown_device,unknown,12544,494.0,False,
acc_00775,2026-06-02 12:30:23,unknown_device,unknown,4553,123.0,False,
acc_00776,2026-06-02 12:30:31,unknown_device,unknown,17990,315.0,False,
acc_00777,2026-06-02 12:32:28,unknown_device,unknown,1546,272.0,False,
acc_00778,2026-06-02 12:33:31,iOS Device,unknown,12544,272.0,False,
acc_00779,2026-06-02 12:33:49,unknown_device,unknown,13455,231.0,False,
acc_00780,2026-06-02 12:34:27,unknown_device,unknown,17363,498.0,False,
acc_00781,2026-06-02 12:34:52,unknown_device,unknown,9992,177.0,False,
acc_00782,2026-06-02 12:35:17,unknown_device,unknown,12544,476.0,False,
acc_00783,2026-06-02 12:35:35,unknown_device,unknown,6019,126.0,False,
acc_00784,2026-06-02 12:36:58,unknown_device,unknown,3984,330.0,False,
acc_00785,2026-06-02 12:37:03,unknown_device,unknown,4663,204.0,False,
acc_00786,2026-06-02 12:37:14,unknown_device,unknown,6128,272.0,False,
acc_00787,2026-06-02 12:37:28,unknown_device,unknown,3379,204.0,False,
acc_00788,2026-06-02 12:37:28,unknown_device,unknown,11465,436.0,False,
acc_00789,2026-06-02 12:37:38,unknown_device,unknown,18132,494.0,False,
acc_00790,2026-06-02 12:39:27,unknown_device,unknown,9500,337.0,False,
acc_00791,2026-06-02 12:40:46,unknown_device,unknown,5613,184.0,False,
acc_00792,2026-06-02 12:41:10,unknown_device,unknown,5613,181.0,False,
acc_00793,2026-06-02 12:41:56,unknown_device,unknown,15971,143.0,False,
acc_00794,2026-06-02 12:45:11,unknown_device,unknown,3166,325.0,False,
acc_00795,2026-06-02 12:45:27,MacOS,unknown,13973,325.0,False,
acc_00796,2026-06-02 12:46:35,unknown_device,unknown,10112,325.0,False,
acc_00797,2026-06-02 12:46:42,unknown_device,unknown,8320,158.0,False,
acc_00798,2026-06-02 12:47:39,unknown_device,unknown,17217,494.0,False,
acc_00799,2026-06-02 12:50:05,Windows,unknown,14741,204.0,False,
acc_00800,2026-06-02 12:50:15,unknown_device,unknown,3579,330.0,False,
acc_00801,2026-06-02 12:51:21,unknown_device,unknown,17217,337.0,False,
acc_00802,2026-06-02 12:51:39,unknown_device,unknown,6369,384.0,False,
acc_00803,2026-06-02 12:52:00,Windows,unknown,1741,264.0,False,
acc_00804,2026-06-02 12:52:09,unknown_device,unknown,17085,441.0,False,
acc_00805,2026-06-02 12:52:13,unknown_device,unknown,17390,337.0,False,
acc_00806,2026-06-02 12:52:44,Windows,unknown,4141,330.0,False,
acc_00807,2026-06-02 12:52:48,unknown_device,unknown,18027,330.0,False,
acc_00808,2026-06-02 12:54:28,iOS Device,unknown,1720,272.0,False,
acc_00809,2026-06-02 12:55:40,unknown_device,unknown,2127,126.0,False,
acc_00810,2026-06-02 12:56:10,unknown_device,unknown,13780,441.0,False,
acc_00811,2026-06-02 12:56:10,unknown_device,unknown,13511,264.0,False,
acc_00812,2026-06-02 12:56:12,unknown_device,unknown,16865,433.0,False,
acc_00813,2026-06-02 12:57:02,unknown_device,unknown,6546,181.0,False,
acc_00814,2026-06-02 12:58:20,unknown_device,unknown,5146,441.0,False,
acc_00815,2026-06-02 12:59:20,unknown_device,unknown,7800,184.0,False,
acc_00816,2026-06-02 12:59:45,unknown_device,unknown,17635,126.0,False,
acc_00817,2026-06-02 13:00:43,unknown_device,unknown,16972,269.0,False,
acc_00818,2026-06-02 13:01:27,unknown_device,unknown,12469,476.0,False,
acc_00819,2026-06-02 13:01:53,unknown_device,unknown,16998,330.0,False,
acc_00820,2026-06-02 13:02:59,unknown_device,unknown,7664,204.0,False,
acc_00821,2026-06-02 13:03:05,unknown_device,unknown,7178,181.0,False,
acc_00822,2026-06-02 13:03:12,unknown_device,unknown,16338,143.0,False,
acc_00823,2026-06-02 13:03:44,unknown_device,unknown,17162,181.0,False,
acc_00824,2026-06-02 13:04:44,unknown_device,unknown,12501,181.0,False,
acc_00825,2026-06-02 13:05:26,unknown_device,unknown,8965,269.0,False,
acc_00826,2026-06-02 13:06:31,unknown_device,unknown,5001,325.0,False,
acc_00827,2026-06-02 13:06:55,unknown_device,unknown,2261,143.0,False,
acc_00828,2026-06-02 13:07:16,Windows,unknown,11782,191.0,False,
acc_00829,2026-06-02 13:08:41,unknown_device,unknown,6304,472.0,False,
acc_00830,2026-06-02 13:08:50,unknown_device,unknown,15484,299.0,False,
acc_00831,2026-06-02 13:08:57,unknown_device,unknown,7919,184.0,False,
acc_00832,2026-06-02 13:09:08,unknown_device,unknown,13218,472.0,False,
acc_00833,2026-06-02 13:09:51,unknown_device,unknown,14080,330.0,False,
acc_00834,2026-06-02 13:10:56,unknown_device,unknown,4100,204.0,False,
acc_00835,2026-06-02 13:11:02,iOS Device,unknown,1724,494.0,False,
acc_00836,2026-06-02 13:11:33,Trident/7.0,unknown,15063,181.0,False,
acc_00837,2026-06-02 13:11:33,unknown_device,unknown,11905,441.0,False,
acc_00838,2026-06-02 13:13:10,unknown_device,unknown,6872,441.0,False,
acc_00839,2026-06-02 13:13:46,unknown_device,unknown,2157,204.0,False,
acc_00840,2026-06-02 13:14:04,unknown_device,unknown,5614,170.0,False,
acc_00841,2026-06-02 13:14:06,unknown_device,unknown,3771,436.0,False,
acc_00842,2026-06-02 13:14:11,unknown_device,unknown,15863,177.0,False,
acc_00843,2026-06-02 13:14:21,unknown_device,unknown,18246,204.0,False,
acc_00844,2026-06-02 13:14:52,unknown_device,unknown,3148,272.0,False,
acc_00845,2026-06-02 13:15:11,Windows,unknown,9836,181.0,False,
acc_00846,2026-06-02 13:15:18,unknown_device,unknown,3681,181.0,False,
acc_00847,2026-06-02 13:15:45,unknown_device,unknown,10856,441.0,False,
acc_00848,2026-06-02 13:16:11,MacOS,unknown,1724,325.0,False,
acc_00849,2026-06-02 13:16:22,unknown_device,unknown,6877,476.0,False,
acc_00850,2026-06-02 13:16:36,unknown_device,unknown,5344,181.0,False,
acc_00851,2026-06-02 13:17:36,rv:57.0,unknown,9803,472.0,False,
acc_00852,2026-06-02 13:19:11,unknown_device,unknown,6207,143.0,False,
acc_00853,2026-06-02 13:19:50,unknown_device,unknown,10349,181.0,False,
acc_00854,2026-06-02 13:20:44,unknown_device,unknown,18132,203.0,False,
acc_00855,2026-06-02 13:22:10,unknown_device,unknown,10186,325.0,False,
acc_00856,2026-06-02 13:22:14,unknown_device,unknown,4663,485.0,False,
acc_00857,2026-06-02 13:22:44,unknown_device,unknown,6550,494.0,False,
acc_00858,2026-06-02 13:23:06,unknown_device,unknown,2803,231.0,False,
acc_00859,2026-06-02 13:23:18,unknown_device,unknown,11509,327.0,False,
acc_00860,2026-06-02 13:25:18,unknown_device,unknown,7768,325.0,False,
acc_00861,2026-06-02 13:25:47,unknown_device,unknown,16560,184.0,False,
acc_00862,2026-06-02 13:25:58,MacOS,unknown,15063,264.0,False,
acc_00863,2026-06-02 13:26:07,Windows,unknown,16326,204.0,False,
acc_00864,2026-06-02 13:27:15,unknown_device,unknown,12544,184.0,False,
acc_00865,2026-06-02 13:27:18,unknown_device,unknown,15416,181.0,False,
acc_00866,2026-06-02 13:28:40,unknown_device,unknown,1070,441.0,False,
acc_00867,2026-06-02 13:29:08,unknown_device,unknown,17188,387.0,False,
acc_00868,2026-06-02 13:29:19,unknown_device,unknown,13108,191.0,False,
acc_00869,2026-06-02 13:29:51,unknown_device,unknown,9480,204.0,False,
acc_00870,2026-06-02 13:30:28,unknown_device,unknown,1444,315.0,False,
acc_00871,2026-06-02 13:30:45,unknown_device,unknown,12544,123.0,False,
acc_00872,2026-06-02 13:31:03,unknown_device,unknown,3553,231.0,False,
acc_00873,2026-06-02 13:31:36,unknown_device,unknown,8908,204.0,False,
acc_00874,2026-06-02 13:32:59,unknown_device,unknown,15688,387.0,False,
acc_00875,2026-06-02 13:33:37,MacOS,unknown,17321,472.0,False,
acc_00876,2026-06-02 13:34:56,unknown_device,unknown,17055,330.0,False,
acc_00877,2026-06-02 13:35:26,unknown_device,unknown,7676,337.0,False,
acc_00878,2026-06-02 13:35:43,unknown_device,unknown,9248,337.0,False,
acc_00879,2026-06-02 13:36:06,unknown_device,unknown,15066,226.0,False,
acc_00880,2026-06-02 13:36:57,unknown_device,unknown,8160,225.0,False,
acc_00881,2026-06-02 13:37:27,unknown_device,unknown,8411,315.0,False,
acc_00882,2026-06-02 13:39:13,unknown_device,unknown,1039,225.0,False,
acc_00883,2026-06-02 13:39:45,unknown_device,unknown,10676,191.0,False,
acc_00884,2026-06-02 13:40:09,unknown_device,unknown,17400,181.0,False,
acc_00885,2026-06-02 13:40:16,unknown_device,unknown,1675,123.0,False,
acc_00886,2026-06-02 13:41:58,Windows,unknown,2884,264.0,False,
acc_00887,2026-06-02 13:43:33,unknown_device,unknown,5973,157.0,False,
acc_00888,2026-06-02 13:43:55,unknown_device,unknown,1857,126.0,False,
acc_00889,2026-06-02 13:44:00,unknown_device,unknown,12570,272.0,False,
acc_00890,2026-06-02 13:45:53,unknown_device,unknown,9708,126.0,False,
acc_00891,2026-06-02 13:46:25,unknown_device,unknown,7166,476.0,False,
acc_00892,2026-06-02 13:47:01,unknown_device,unknown,11145,315.0,False,
acc_00893,2026-06-02 13:47:33,unknown_device,unknown,2803,204.0,False,
acc_00894,2026-06-02 13:47:39,unknown_device,unknown,10930,143.0,False,
acc_00895,2026-06-02 13:48:39,unknown_device,unknown,10908,476.0,False,
acc_00896,2026-06-02 13:49:20,unknown_device,unknown,3094,191.0,False,
acc_00897,2026-06-02 13:49:59,unknown_device,unknown,15205,337.0,False,
acc_00898,2026-06-02 13:50:10,unknown_device,unknown,12037,384.0,False,
acc_00899,2026-06-02 13:50:19,unknown_device,unknown,4272,269.0,False,
acc_00900,2026-06-02 13:51:17,unknown_device,unknown,4425,476.0,False,
acc_00901,2026-06-02 13:51:23,unknown_device,unknown,3579,126.0,False,
acc_00902,2026-06-02 13:51:54,unknown_device,unknown,9500,476.0,False,
acc_00903,2026-06-02 13:52:08,unknown_device,unknown,11465,272.0,False,
acc_00904,2026-06-02 13:52:56,unknown_device,unknown,3492,143.0,False,
acc_00905,2026-06-02 13:53:31,MacOS,unknown,16914,126.0,False,
acc_00906,2026-06-02 13:53:34,unknown_device,unknown,7994,264.0,False,
acc_00907,2026-06-02 13:54:08,unknown_device,unknown,9499,325.0,False,
acc_00908,2026-06-02 13:55:40,unknown_device,unknown,synthetic_token_ring_003,204.0,True,ring_003
acc_00909,2026-06-02 13:55:48,unknown_device,unknown,17458,330.0,False,
acc_00910,2026-06-02 13:56:57,unknown_device,unknown,17657,299.0,False,
acc_00911,2026-06-02 13:57:08,iOS Device,unknown,1675,441.0,False,
acc_00912,2026-06-02 13:57:11,Trident/7.0,unknown,16659,325.0,False,
acc_00913,2026-06-02 13:57:33,unknown_device,unknown,7861,299.0,False,
acc_00914,2026-06-02 13:58:34,unknown_device,unknown,6739,231.0,False,
acc_00915,2026-06-02 13:59:34,unknown_device,unknown,16163,325.0,False,
acc_00916,2026-06-02 14:02:45,unknown_device,unknown,18132,191.0,False,
acc_00917,2026-06-02 14:02:59,unknown_device,unknown,6519,191.0,False,
acc_00918,2026-06-02 14:06:52,unknown_device,unknown,synthetic_token_ring_003,126.0,True,ring_003
acc_00919,2026-06-02 14:07:23,unknown_device,unknown,13089,272.0,False,
acc_00920,2026-06-02 14:07:50,unknown_device,unknown,3368,204.0,False,
acc_00921,2026-06-02 14:08:01,Windows,unknown,1039,441.0,False,
acc_00922,2026-06-02 14:08:55,Windows,unknown,2616,441.0,False,
acc_00923,2026-06-02 14:09:46,unknown_device,unknown,15446,226.0,False,
acc_00924,2026-06-02 14:10:22,unknown_device,unknown,12946,203.0,False,
acc_00925,2026-06-02 14:10:29,unknown_device,unknown,12695,204.0,False,
acc_00926,2026-06-02 14:12:47,unknown_device,unknown,2377,272.0,False,
acc_00927,2026-06-02 14:14:09,unknown_device,unknown,6616,-1.0,False,
acc_00928,2026-06-02 14:14:26,Trident/7.0,unknown,16659,184.0,False,
acc_00929,2026-06-02 14:15:29,unknown_device,unknown,6174,387.0,False,
acc_00930,2026-06-02 14:15:54,unknown_device,unknown,1257,315.0,False,
acc_00931,2026-06-02 14:15:54,unknown_device,unknown,15775,251.0,False,
acc_00932,2026-06-02 14:16:10,unknown_device,unknown,11992,325.0,False,
acc_00933,2026-06-02 14:17:02,iOS Device,unknown,15333,384.0,False,
acc_00934,2026-06-02 14:17:19,synthetic_device_ring_002,unknown,1393,308.0,True,ring_002
acc_00935,2026-06-02 14:17:39,unknown_device,unknown,17188,485.0,False,
acc_00936,2026-06-02 14:17:59,iOS Device,unknown,17524,325.0,False,
acc_00937,2026-06-02 14:18:51,Windows,unknown,8359,441.0,False,
acc_00938,2026-06-02 14:18:57,unknown_device,unknown,15484,310.0,False,
acc_00939,2026-06-02 14:19:57,unknown_device,unknown,17188,327.0,False,
acc_00940,2026-06-02 14:19:57,rv:11.0,unknown,9803,387.0,False,
acc_00941,2026-06-02 14:20:05,unknown_device,unknown,16255,315.0,False,
acc_00942,2026-06-02 14:20:12,unknown_device,unknown,18350,264.0,False,
acc_00943,2026-06-02 14:20:47,iOS Device,unknown,17188,204.0,False,
acc_00944,2026-06-02 14:20:56,Trident/7.0,unknown,15494,126.0,False,
acc_00945,2026-06-02 14:21:03,unknown_device,unknown,6530,472.0,False,
acc_00946,2026-06-02 14:21:19,iOS Device,unknown,4966,181.0,False,
acc_00947,2026-06-02 14:22:11,unknown_device,unknown,2443,123.0,False,
acc_00948,2026-06-02 14:22:54,unknown_device,unknown,10409,170.0,False,
acc_00949,2026-06-02 14:23:42,synthetic_device_ring_001,unknown,11207,126.0,True,ring_001
acc_00950,2026-06-02 14:23:47,unknown_device,unknown,16923,441.0,False,
acc_00951,2026-06-02 14:24:04,unknown_device,unknown,14079,325.0,False,
acc_00952,2026-06-02 14:25:49,unknown_device,unknown,11157,433.0,False,
acc_00953,2026-06-02 14:26:27,unknown_device,unknown,11359,269.0,False,
acc_00954,2026-06-02 14:26:30,Windows,unknown,18159,181.0,False,
acc_00955,2026-06-02 14:27:08,unknown_device,unknown,10989,433.0,False,
acc_00956,2026-06-02 14:27:18,Windows,unknown,11106,441.0,False,
acc_00957,2026-06-02 14:27:26,unknown_device,unknown,15280,191.0,False,
acc_00958,2026-06-02 14:27:47,Windows,unknown,17288,-1.0,False,
acc_00959,2026-06-02 14:28:22,SAMSUNG SM-G950U Build/NRD90M,unknown,6542,324.0,False,
acc_00960,2026-06-02 14:29:07,unknown_device,unknown,10989,337.0,False,
acc_00961,2026-06-02 14:30:50,unknown_device,unknown,12598,231.0,False,
acc_00962,2026-06-02 14:31:12,unknown_device,unknown,13123,143.0,False,
acc_00963,2026-06-02 14:31:21,Windows,unknown,18227,441.0,False,
acc_00964,2026-06-02 14:31:29,Windows,unknown,1214,330.0,False,
acc_00965,2026-06-02 14:31:34,unknown_device,unknown,6980,191.0,False,
acc_00966,2026-06-02 14:32:00,unknown_device,unknown,2538,264.0,False,
acc_00967,2026-06-02 14:32:33,unknown_device,unknown,17217,204.0,False,
acc_00968,2026-06-02 14:34:59,unknown_device,unknown,10471,337.0,False,
acc_00969,2026-06-02 14:35:14,Windows,unknown,4966,272.0,False,
acc_00970,2026-06-02 14:35:57,unknown_device,unknown,8528,191.0,False,
acc_00971,2026-06-02 14:38:56,unknown_device,unknown,12570,191.0,False,
acc_00972,2026-06-02 14:39:10,unknown_device,unknown,7911,441.0,False,
acc_00973,2026-06-02 14:39:52,unknown_device,unknown,16630,191.0,False,
acc_00974,2026-06-02 14:41:09,unknown_device,unknown,2884,123.0,False,
acc_00975,2026-06-02 14:41:52,unknown_device,unknown,17347,330.0,False,
acc_00976,2026-06-02 14:42:09,unknown_device,unknown,12211,433.0,False,
acc_00977,2026-06-02 14:43:30,unknown_device,unknown,8802,143.0,False,
acc_00978,2026-06-02 14:43:32,Windows,unknown,1740,126.0,False,
acc_00979,2026-06-02 14:43:38,Windows,unknown,5645,325.0,False,
acc_00980,2026-06-02 14:43:50,unknown_device,unknown,14849,441.0,False,
acc_00981,2026-06-02 14:44:01,unknown_device,unknown,16189,325.0,False,
acc_00982,2026-06-02 14:44:04,unknown_device,unknown,10613,441.0,False,
acc_00983,2026-06-02 14:44:05,unknown_device,unknown,18366,220.0,False,
acc_00984,2026-06-02 14:44:20,unknown_device,unknown,9003,325.0,False,
acc_00985,2026-06-02 14:44:23,unknown_device,unknown,16314,330.0,False,
acc_00986,2026-06-02 14:44:45,Windows,unknown,12781,204.0,False,
acc_00987,2026-06-02 14:45:20,Windows,unknown,9370,272.0,False,
acc_00988,2026-06-02 14:45:36,unknown_device,unknown,3508,494.0,False,
acc_00989,2026-06-02 14:45:50,unknown_device,unknown,10856,327.0,False,
acc_00990,2026-06-02 14:47:26,Windows,unknown,2435,204.0,False,
acc_00991,2026-06-02 14:47:37,unknown_device,unknown,7919,110.0,False,
acc_00992,2026-06-02 14:47:51,unknown_device,unknown,15007,327.0,False,
acc_00993,2026-06-02 14:48:48,unknown_device,unknown,11282,441.0,False,
acc_00994,2026-06-02 14:50:44,unknown_device,unknown,13234,204.0,False,
acc_00995,2026-06-02 14:50:46,unknown_device,unknown,11839,123.0,False,
acc_00996,2026-06-02 14:51:08,unknown_device,unknown,16632,441.0,False,
acc_00997,2026-06-02 14:51:12,unknown_device,unknown,6666,387.0,False,
acc_00998,2026-06-02 14:51:56,unknown_device,unknown,15497,387.0,False,
acc_00999,2026-06-02 14:52:10,unknown_device,unknown,17067,205.0,False,
acc_01000,2026-06-02 14:53:06,MacOS,unknown,16659,191.0,False,
acc_01001,2026-06-02 14:53:22,unknown_device,unknown,13597,191.0,False,
acc_01002,2026-06-02 14:55:25,unknown_device,unknown,8225,264.0,False,
acc_01003,2026-06-02 14:55:38,unknown_device,unknown,14628,184.0,False,
acc_01004,2026-06-02 14:55:55,SAMSUNG SM-G950U Build/NRD90M,unknown,13844,324.0,False,
acc_01005,2026-06-02 14:56:57,unknown_device,unknown,10895,485.0,False,
acc_01006,2026-06-02 14:57:23,iOS Device,unknown,1365,204.0,False,
acc_01007,2026-06-02 14:57:43,unknown_device,unknown,3277,231.0,False,
acc_01008,2026-06-02 14:58:22,unknown_device,unknown,14179,143.0,False,
acc_01009,2026-06-02 14:58:26,unknown_device,unknown,16562,327.0,False,
acc_01010,2026-06-02 14:58:46,unknown_device,unknown,9527,428.0,False,
acc_01011,2026-06-02 15:00:15,Windows,unknown,6019,272.0,False,
acc_01012,2026-06-02 15:00:32,unknown_device,unknown,10112,436.0,False,
acc_01013,2026-06-02 15:00:38,unknown_device,unknown,8117,327.0,False,
acc_01014,2026-06-02 15:00:58,Windows,unknown,10616,123.0,False,
acc_01015,2026-06-02 15:01:07,unknown_device,unknown,3799,231.0,False,
acc_01016,2026-06-02 15:02:28,unknown_device,unknown,11286,177.0,False,
acc_01017,2026-06-02 15:02:31,Windows,unknown,10616,310.0,False,
acc_01018,2026-06-02 15:02:34,unknown_device,unknown,2803,123.0,False,
acc_01019,2026-06-02 15:02:53,unknown_device,unknown,9500,184.0,False,
acc_01020,2026-06-02 15:03:03,unknown_device,unknown,14170,203.0,False,
acc_01021,2026-06-02 15:03:46,unknown_device,unknown,12932,325.0,False,
acc_01022,2026-06-02 15:04:09,unknown_device,unknown,6237,299.0,False,
acc_01023,2026-06-02 15:04:19,unknown_device,unknown,14092,308.0,False,
acc_01024,2026-06-02 15:04:36,unknown_device,unknown,12807,337.0,False,
acc_01025,2026-06-02 15:04:55,unknown_device,unknown,10057,502.0,False,
acc_01026,2026-06-02 15:05:22,MacOS,unknown,3821,126.0,False,
acc_01027,2026-06-02 15:05:32,unknown_device,unknown,12686,315.0,False,
acc_01028,2026-06-02 15:05:50,unknown_device,unknown,9966,264.0,False,
acc_01029,2026-06-02 15:05:54,unknown_device,unknown,5938,308.0,False,
acc_01030,2026-06-02 15:05:59,unknown_device,unknown,11516,269.0,False,
acc_01031,2026-06-02 15:06:03,unknown_device,unknown,3546,181.0,False,
acc_01032,2026-06-02 15:06:16,Windows,unknown,synthetic_token_ring_003,325.0,True,ring_003
acc_01033,2026-06-02 15:06:33,unknown_device,unknown,3040,264.0,False,
acc_01034,2026-06-02 15:07:00,unknown_device,unknown,11218,184.0,False,
acc_01035,2026-06-02 15:07:10,Windows,unknown,13469,441.0,False,
acc_01036,2026-06-02 15:07:21,unknown_device,unknown,15066,126.0,False,
acc_01037,2026-06-02 15:07:38,unknown_device,unknown,6862,181.0,False,
acc_01038,2026-06-02 15:07:51,unknown_device,unknown,10004,315.0,False,
acc_01039,2026-06-02 15:07:56,unknown_device,unknown,11653,337.0,False,
acc_01040,2026-06-02 15:07:59,unknown_device,unknown,2377,264.0,False,
acc_01041,2026-06-02 15:08:07,unknown_device,unknown,7585,191.0,False,
acc_01042,2026-06-02 15:09:52,unknown_device,unknown,12620,498.0,False,
acc_01043,2026-06-02 15:09:58,unknown_device,unknown,13719,272.0,False,
acc_01044,2026-06-02 15:10:02,unknown_device,unknown,14665,184.0,False,
acc_01045,2026-06-02 15:10:33,unknown_device,unknown,15063,337.0,False,
acc_01046,2026-06-02 15:10:45,unknown_device,unknown,8606,441.0,False,
acc_01047,2026-06-02 15:10:46,unknown_device,unknown,2773,310.0,False,
acc_01048,2026-06-02 15:11:19,unknown_device,unknown,10004,220.0,False,
acc_01049,2026-06-02 15:11:46,unknown_device,unknown,17635,325.0,False,
acc_01050,2026-06-02 15:12:06,iOS Device,unknown,2790,203.0,False,
acc_01051,2026-06-02 15:12:08,unknown_device,unknown,4067,325.0,False,
acc_01052,2026-06-02 15:12:14,synthetic_device_ring_002,unknown,18375,315.0,True,ring_002
acc_01053,2026-06-02 15:13:44,unknown_device,unknown,9257,272.0,False,
acc_01054,2026-06-02 15:14:02,unknown_device,unknown,15687,184.0,False,
acc_01055,2026-06-02 15:14:35,unknown_device,unknown,18132,337.0,False,
acc_01056,2026-06-02 15:14:44,unknown_device,unknown,17480,299.0,False,
acc_01057,2026-06-02 15:15:07,unknown_device,unknown,15597,220.0,False,
acc_01058,2026-06-02 15:15:15,unknown_device,unknown,12590,325.0,False,
